,Country,Happiness Rank,Happiness,Economy,Health,Freedom,Trust,Generosity
131,Malawi_2016,132,4.156000000000001,0.08709,0.29364,0.4143,0.07564,0.30968
132,Sudan_2016,133,4.138999999999999,0.63069,0.29759,0.0,0.10039,0.18077000000000001
133,Gabon_2016,134,4.121,1.15851,0.3494,0.28098,0.09314,0.062439999999999996
134,Mali_2016,135,4.073,0.31292,0.16347,0.27544,0.13647,0.21064000000000002
135,Haiti_2016,136,4.0280000000000005,0.34097,0.27494,0.12072000000000001,0.14476,0.47958
136,Botswana_2016,137,3.9739999999999998,1.09426,0.34752,0.44088999999999995,0.10769000000000001,0.12425
137,Comoros_2016,138,3.9560000000000004,0.27509,0.29980999999999997,0.15412,0.18437,0.1827
138,Ivory Coast_2016,139,3.9160000000000004,0.55507,0.04476,0.40663,0.1553,0.20338
139,Cambodia_2016,140,3.907,0.55604,0.42494,0.5885199999999999,0.08092,0.40339
140,Angola_2016,141,3.866,0.84731,0.04991,0.00589,0.08434,0.12070999999999998
141,Niger_2016,142,3.8560000000000003,0.1327,0.26161999999999996,0.38040999999999997,0.17176,0.2097
142,South Sudan_2016,143,3.832,0.39394,0.15780999999999998,0.19662000000000002,0.13015,0.25899
143,Chad_2016,144,3.763,0.42213999999999996,0.038239999999999996,0.12807000000000002,0.04952,0.18667
144,Burkina Faso_2016,145,3.739,0.31995,0.21297,0.3337,0.12533,0.24353000000000002
145,Uganda_2016,145,3.739,0.34719,0.19625,0.43653000000000003,0.06442,0.27102
146,Yemen_2016,147,3.7239999999999998,0.57939,0.31048000000000003,0.2287,0.05892000000000001,0.09821
147,Madagascar_2016,148,3.695,0.27954,0.37109000000000003,0.13684000000000002,0.07506,0.2204
148,Tanzania_2016,149,3.6660000000000004,0.47155,0.35700000000000004,0.3176,0.05099,0.31472
149,Liberia_2016,150,3.622,0.10705999999999999,0.23165,0.25748000000000004,0.04852,0.24063
150,Guinea_2016,151,3.6069999999999998,0.22415,0.18829,0.30953,0.1192,0.29914
151,Rwanda_2016,152,3.515,0.32846,0.31865,0.5432,0.50521,0.23551999999999998
152,Benin_2016,153,3.484,0.39499,0.21028000000000002,0.39747,0.06681000000000001,0.2018
153,Afghanistan_2016,154,3.36,0.38227,0.17344,0.1643,0.07112,0.31268
154,Togo_2016,155,3.303,0.28123000000000004,0.24811,0.34678000000000003,0.11587,0.17517
155,Syria_2016,156,3.069,0.7471899999999999,0.6299399999999999,0.06912,0.17232999999999998,0.48396999999999996
156,Burundi_2016,157,2.905,0.06831,0.15747,0.0432,0.09419,0.2029
0,Norway_2017,1,7.537000179290769,1.6164631843566901,0.796666502952576,0.635422587394714,0.31596383452415505,0.36201223731041
1,Denmark_2017,2,7.52199983596802,1.48238301277161,0.7925655245780941,0.626006722450256,0.40077006816863997,0.3552804887294771
2,Iceland_2017,3,7.50400018692017,1.480633020401,0.8335521221160892,0.6271626353263849,0.15352655947208402,0.47554022073745705
3,Switzerland_2017,4,7.49399995803833,1.5649795532226598,0.858131289482117,0.620070576667786,0.36700728535652205,0.29054927825927696
4,Finland_2017,5,7.468999862670901,1.44357192516327,0.80915766954422,0.6179508566856379,0.38261154294014,0.24548277258873
5,Netherlands_2017,6,7.3769998550415,1.50394463539124,0.8106961250305179,0.5853844881057739,0.282661825418472,0.47048982977867104
6,Canada_2017,7,7.31599998474121,1.47920441627502,0.83455765247345,0.611100912094116,0.287371516227722,0.435539722442627
7,New Zealand_2017,8,7.31400012969971,1.40570604801178,0.816759705543518,0.6140621304512021,0.38281670212745705,0.500005125999451
8,Sweden_2017,9,7.28399991989136,1.49438726902008,0.830875158309937,0.612924098968506,0.384398728609085,0.38539925217628496
9,Australia_2017,10,7.28399991989136,1.4844149351120002,0.84388679265976,0.601607382297516,0.301183730363846,0.47769924998283403
10,Israel_2017,11,7.212999820709231,1.3753824234008798,0.83840399980545,0.40598860383033797,0.0852421000599861,0.330082654953003
11,Costa Rica_2017,12,7.0789999961853,1.10970628261566,0.7595092654228209,0.580131649971008,0.100106589496136,0.21461322903633104
12,Austria_2017,13,7.00600004196167,1.4870972633361799,0.8153284192085269,0.567766189575195,0.22106036543846105,0.316472321748734
13,United States_2017,14,6.993000030517581,1.54625928401947,0.7742866277694699,0.505740523338318,0.135638788342476,0.392578780651093
14,Ireland_2017,15,6.9770002365112305,1.5357066392898602,0.8097826242446899,0.5731103420257571,0.29838815331459007,0.42785832285881
15,Germany_2017,16,6.9510002136230495,1.48792338371277,0.798950731754303,0.562511384487152,0.276731938123703,0.33626917004585305
16,Belgium_2017,17,6.89099979400635,1.4637807607650801,0.8180918693542479,0.5397707223892211,0.251343131065369,0.23150333762168898
17,Luxembourg_2017,18,6.86299991607666,1.74194359779358,0.845089495182037,0.59662789106369,0.31883442401886,0.283180981874466
18,United Kingdom_2017,19,6.71400022506714,1.44163393974304,0.805335938930511,0.508190035820007,0.265428066253662,0.492774158716202
19,Chile_2017,20,6.65199995040894,1.25278460979462,0.8194797039031979,0.376895278692245,0.0822879821062088,0.3266624212265011
20,United Arab Emirates_2017,21,6.6479997634887695,1.6263433694839498,0.726798236370087,0.60834527015686,0.324489563703537,0.3609419465065
21,Brazil_2017,22,6.6350002288818395,1.1073532104492199,0.6165523529052729,0.437453746795654,0.11109276115894301,0.16234989464282998
22,Czech Republic_2017,23,6.60900020599365,1.35268235206604,0.754444003105164,0.49094617366790794,0.0368729270994663,0.0881067588925362
23,Argentina_2017,24,6.59899997711182,1.18529546260834,0.695137083530426,0.49451920390129106,0.05973988771438599,0.109457060694695
24,Mexico_2017,25,6.57800006866455,1.1531838178634601,0.709978997707367,0.412730008363724,0.132774114608765,0.12099043279886199
25,Singapore_2017,26,6.57200002670288,1.69227766990662,0.9494923949241642,0.549840569496155,0.46430778503417997,0.345965981483459
26,Malta_2017,27,6.52699995040894,1.34327983856201,0.821944236755371,0.588767051696777,0.153066068887711,0.5747305750846861
27,Uruguay_2017,28,6.4539999961853,1.2175596952438401,0.719216823577881,0.5793922543525699,0.17806187272071802,0.175096929073334
28,Guatemala_2017,29,6.4539999961853,0.872001945972443,0.540239989757538,0.5313106179237371,0.0772232785820961,0.283488392829895
29,Panama_2017,30,6.4520001411438,1.23374843597412,0.706156134605408,0.550026834011078,0.070983923971653,0.21055693924427
30,France_2017,31,6.44199991226196,1.43092346191406,0.8444658517837521,0.470222115516663,0.172502428293228,0.129762306809425
31,Thailand_2017,32,6.4239997863769505,1.12786877155304,0.647239029407501,0.580200731754303,0.0316127352416515,0.572123110294342
32,Taiwan Province of China_2017,33,6.42199993133545,1.4336265325546298,0.793984234333038,0.361466586589813,0.0638292357325554,0.258360475301743
33,Spain_2017,34,6.40299987792969,1.38439786434174,0.888960599899292,0.408781230449677,0.0709140971302986,0.190133571624756
34,Qatar_2017,35,6.375,1.8707656860351598,0.7100980877876278,0.604130983352661,0.43929925560951205,0.33047387003898604
35,Colombia_2017,36,6.35699987411499,1.07062232494354,0.595027923583984,0.47748741507530196,0.0466687418520451,0.14901447296142598
36,Saudi Arabia_2017,37,6.343999862670901,1.53062355518341,0.590148329734802,0.449750572443008,0.27343225479126004,0.147616013884544
37,Trinidad and Tobago_2017,38,6.1680002212524405,1.36135590076447,0.5199832916259771,0.518630743026733,0.00896481610834599,0.32529646158218395
38,Kuwait_2017,39,6.10500001907349,1.63295245170593,0.6321057081222529,0.49633759260177596,0.21515955030918102,0.228289797902107
39,Slovakia_2017,40,6.09800004959106,1.32539355754852,0.712732911109924,0.295817464590073,0.0242108516395092,0.136544480919838
40,Bahrain_2017,41,6.08699989318848,1.4884122610092199,0.653133034706116,0.536746919155121,0.257042169570923,0.17266848683357197
41,Malaysia_2017,42,6.08400011062622,1.29121541976929,0.618784427642822,0.40226498246192893,0.0656007081270218,0.416608929634094
42,Nicaragua_2017,43,6.07100009918213,0.737299203872681,0.6530959606170649,0.447551846504211,0.130687981843948,0.301674216985703
43,Ecuador_2017,44,6.00799989700317,1.00082039833069,0.685636222362518,0.4551981985569,0.140134647488594,0.15011246502399403
44,El Salvador_2017,45,6.002999782562259,0.9097844958305359,0.596018552780151,0.432452529668808,0.0899809598922729,0.0782579854130745
45,Poland_2017,46,5.97300004959106,1.29178786277771,0.699475347995758,0.520342111587524,0.0593078061938286,0.158465966582298
46,Uzbekistan_2017,47,5.97100019454956,0.786441087722778,0.498272627592087,0.6582486629486078,0.246528223156929,0.41598364710807795
47,Italy_2017,48,5.96400022506714,1.3950666189193701,0.8531443476676941,0.256450712680817,0.0280280914157629,0.17278964817523998
48,Russia_2017,49,5.962999820709231,1.28177809715271,0.547349333763123,0.373783111572266,0.0329628810286522,0.0522638224065304
49,Belize_2017,50,5.955999851226809,0.907975316047668,0.45019176602363603,0.5475093722343439,0.0965810716152191,0.24001564085483604
50,Japan_2017,51,5.92000007629395,1.41691517829895,0.9134758710861209,0.505625545978546,0.163760736584663,0.12057276815175999
51,Lithuania_2017,52,5.90199995040894,1.3145823478698702,0.62894994020462,0.234231784939766,0.0118656428530812,0.010164656676352
52,Algeria_2017,53,5.872000217437741,1.09186446666718,0.6175846457481379,0.233335807919502,0.14609611034393302,0.0694366469979286
53,Latvia_2017,54,5.849999904632571,1.26074862480164,0.638566970825195,0.32570791244506797,0.0738427266478539,0.153074786067009
54,South Korea_2017,55,5.837999820709231,1.40167844295502,0.900214076042175,0.257921665906906,0.0632826685905457,0.206674367189407
55,Moldova_2017,56,5.837999820709231,0.7288706302642819,0.5894652009010309,0.24072904884815197,0.0100912861526012,0.20877912640571603
56,Romania_2017,57,5.824999809265139,1.21768391132355,0.6851583123207089,0.457003742456436,0.0043879006989300294,0.133519917726517
57,Bolivia_2017,58,5.82299995422363,0.833756566047668,0.47363024950027505,0.5587329268455511,0.0604777261614799,0.22556072473526
58,Turkmenistan_2017,59,5.82200002670288,1.1307767629623402,0.437726080417633,0.41827192902565,0.25927034020423895,0.24992498755454998
59,Kazakhstan_2017,60,5.8189997673034695,1.2845562696456898,0.6060415506362921,0.43745428323745705,0.11928288638591802,0.20196442306041698
60,North Cyprus_2017,61,5.80999994277954,1.3469113111496,0.834647238254547,0.47120362520217896,0.155353352427483,0.266845703125
61,Slovenia_2017,62,5.75799989700317,1.3412059545516999,0.7908282279968258,0.572575807571411,0.0451289787888527,0.242649093270302
62,Peru_2017,63,5.71500015258789,1.0352252721786501,0.6301661133766171,0.45000287890434293,0.0470490865409374,0.126819714903831
63,Mauritius_2017,64,5.62900018692017,1.1893955469131499,0.6380074620246889,0.491247326135635,0.0421815551817417,0.360933750867844
64,Cyprus_2017,65,5.62099981307983,1.3559380769729599,0.84471470117569,0.35511153936386103,0.0412379764020443,0.271254301071167
65,Estonia_2017,66,5.61100006103516,1.3208793401718102,0.695168316364288,0.479131430387497,0.18324892222881303,0.0988908112049103
66,Belarus_2017,67,5.5689997673034695,1.15655755996704,0.6377142667770389,0.295400261878967,0.156313821673393,0.15513750910759
67,Libya_2017,68,5.525000095367429,1.1018030643463101,0.520169019699097,0.465733230113983,0.0926102101802826,0.15207366645336198
68,Turkey_2017,69,5.5,1.1982743740081798,0.6376056075096129,0.300740599632263,0.0996715798974037,0.0466930419206619
69,Paraguay_2017,70,5.493000030517581,0.932537317276001,0.579250693321228,0.473507791757584,0.091065913438797,0.224150657653809
70,"Hong Kong S.A.R., China_2017",71,5.47200012207031,1.55167484283447,0.943062424659729,0.490968644618988,0.29393374919891396,0.374465793371201
71,Philippines_2017,72,5.42999982833862,0.85769921541214,0.46800905466079706,0.585214674472809,0.0993318930268288,0.193513423204422
72,Serbia_2017,73,5.39499998092651,1.06931757926941,0.65078467130661,0.20871552824974102,0.0409037806093693,0.22012588381767298
73,Jordan_2017,74,5.33599996566772,0.9910123944282528,0.6045900583267211,0.418421149253845,0.11980327218771002,0.17217046022415197
74,Hungary_2017,75,5.32399988174438,1.2860119342803997,0.6877634525299069,0.17586351931095098,0.0366369374096394,0.0784016624093056
75,Jamaica_2017,76,5.31099987030029,0.925579309463501,0.6410223841667181,0.474307239055634,0.0552677810192108,0.23381833732128102
76,Croatia_2017,77,5.2930002212524405,1.22255623340607,0.701288521289825,0.255772292613983,0.0431031100451946,0.248002976179123
77,Kosovo_2017,78,5.27899980545044,0.951484382152557,0.541452050209045,0.260287940502167,0.0574716180562973,0.319931447505951
78,China_2017,79,5.2729997634887695,1.08116579055786,0.741415500640869,0.47278770804405196,0.0227942746132612,0.0288068410009146
79,Pakistan_2017,80,5.26900005340576,0.7268835306167599,0.40204778313636796,0.23521526157856,0.12434806674718901,0.31544601917266807
80,Indonesia_2017,81,5.26200008392334,0.995538592338562,0.49234572052955605,0.443323463201523,0.0153171354904771,0.611704587936401
81,Venezuela_2017,82,5.25,1.12843120098114,0.617144227027893,0.15399712324142498,0.0644911229610443,0.0650196298956871
82,Montenegro_2017,83,5.23699998855591,1.12112903594971,0.6674646735191351,0.194989055395126,0.0881741940975189,0.197911024093628
83,Morocco_2017,84,5.2350001335144,0.8781145811080929,0.59771066904068,0.408158332109451,0.0877631828188896,0.0322099551558495
84,Azerbaijan_2017,85,5.234000205993651,1.1536017656326298,0.5407757759094239,0.39815583825111406,0.180987507104874,0.0452693402767181
85,Dominican Republic_2017,86,5.230000019073491,1.07937383651733,0.574873745441437,0.55258983373642,0.113945253193378,0.186967849731445
86,Greece_2017,87,5.2270002365112305,1.28948748111725,0.8101989030838009,0.0957312509417534,0.043289776891470004,0.0
87,Lebanon_2017,88,5.22499990463257,1.07498753070831,0.7350810766220089,0.28851598501205394,0.037513829767704,0.26445075869560203
88,Portugal_2017,89,5.19500017166138,1.3151752948761002,0.795843541622162,0.498465299606323,0.0158694516867399,0.0951027125120163
89,Bosnia and Herzegovina_2017,90,5.18200016021729,0.982409417629242,0.705186307430267,0.204403176903725,0.0,0.328867495059967
90,Honduras_2017,91,5.1810002326965305,0.730573117733002,0.582569479942322,0.348079860210419,0.0733454525470734,0.23618887364864302
91,Macedonia_2017,92,5.175000190734861,1.06457793712616,0.644948184490204,0.325905978679657,0.0602777935564518,0.25376096367836
92,Somalia_2017,93,5.151000022888179,0.0226431842893362,0.11398913711309401,0.602126955986023,0.28241032361984303,0.291631311178207
93,Vietnam_2017,94,5.07399988174438,0.7885475754737851,0.6521689891815191,0.571055591106415,0.0876332372426987,0.23496805131435397
94,Nigeria_2017,95,5.07399988174438,0.783756256103516,0.0569157302379608,0.394952565431595,0.0261215660721064,0.23094719648361198
95,Tajikistan_2017,96,5.04099988937378,0.524713635444641,0.5292351245880129,0.47156670689582797,0.14637714624404902,0.24899764358997303
96,Bhutan_2017,97,5.01100015640259,0.885416388511658,0.495879292488098,0.5015376806259161,0.17338038980960802,0.474054545164108
97,Kyrgyzstan_2017,98,5.0040001869201705,0.5962200760841371,0.553457796573639,0.454943388700485,0.0394391790032387,0.42858037352562
98,Nepal_2017,99,4.961999893188481,0.479820191860199,0.504130780696869,0.44030594825744607,0.0729755461215973,0.39409616589546204
99,Mongolia_2017,100,4.95499992370605,1.0272358655929599,0.557783484458923,0.39414396882057207,0.0329022891819477,0.338464230298996
100,South Africa_2017,101,4.8289999961853,1.05469870567322,0.18708007037639604,0.479246735572815,0.0725094974040985,0.13936237990856198
101,Tunisia_2017,102,4.80499982833862,1.00726580619812,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305
102,Palestinian Territories_2017,103,4.77500009536743,0.716249227523804,0.565666973590851,0.25471106171608,0.0892826020717621,0.114173173904419
103,Egypt_2017,104,4.7350001335144,0.989701807498932,0.520187258720398,0.28211015462875394,0.114381365478039,0.128631442785263
104,Bulgaria_2017,105,4.71400022506714,1.1614590883255,0.708217680454254,0.28923171758651695,0.0110515309497714,0.113177694380283
105,Sierra Leone_2017,106,4.70900011062622,0.36842092871666,0.005564753897488121,0.318697690963745,0.0710951760411263,0.293040901422501
106,Cameroon_2017,107,4.69500017166138,0.564305365085602,0.132892116904259,0.430388748645782,0.0513066314160824,0.23629845678806302
107,Iran_2017,108,4.69199991226196,1.15687310695648,0.639333188533783,0.24932260811328896,0.048761073499918005,0.387242913246155
108,Albania_2017,109,4.64400005340576,0.996192753314972,0.731159746646881,0.381498634815216,0.0398642159998417,0.20131294429302202
109,Bangladesh_2017,110,4.60799980163574,0.586682975292206,0.533241033554077,0.478356659412384,0.123717859387398,0.17225535213947304
110,Namibia_2017,111,4.57399988174438,0.964434325695038,0.33861181139946,0.520303547382355,0.0931469723582268,0.0771337449550629
111,Kenya_2017,112,4.55299997329712,0.560479462146759,0.30998834967613204,0.45276376605033897,0.0646413192152977,0.444860309362411
112,Mozambique_2017,113,4.550000190734861,0.23430564999580397,0.10665443539619399,0.48079109191894503,0.17943638563156103,0.322228103876114
113,Myanmar_2017,114,4.54500007629395,0.36711055040359497,0.397522568702698,0.514492034912109,0.188816204667091,0.8380751609802249
114,Senegal_2017,115,4.53499984741211,0.479309022426605,0.409362852573395,0.37792226672172496,0.11546044796705199,0.183468893170357
115,Zambia_2017,116,4.513999938964839,0.6364067792892459,0.25783589482307395,0.461603492498398,0.0782135501503944,0.249580144882202
116,Iraq_2017,117,4.49700021743774,1.1027104854583702,0.501180469989777,0.288555532693863,0.10721575468778599,0.19963726401329
117,Gabon_2017,118,4.46500015258789,1.1982102394104,0.35657858848571794,0.31232857704162603,0.0760467872023582,0.0437853783369064
118,Ethiopia_2017,119,4.46000003814697,0.339233845472336,0.35340970754623396,0.408842742443085,0.16545571386814098,0.31265074014663696
119,Sri Lanka_2017,120,4.44000005722046,1.00985014438629,0.625130832195282,0.561213254928589,0.0736539661884308,0.49086356163024897
120,Armenia_2017,121,4.37599992752075,0.900596737861633,0.637524425983429,0.198303267359734,0.0266744215041399,0.0834880918264389
121,India_2017,122,4.31500005722046,0.7922212481498722,0.455427616834641,0.469987004995346,0.0922268852591515,0.23153848946094502
122,Mauritania_2017,123,4.29199981689453,0.6484572887420649,0.285349279642105,0.0960980430245399,0.136957004666328,0.201870024204254
123,Congo (Brazzaville)_2017,124,4.29099988937378,0.8089642524719242,0.28995743393898,0.4350258708000179,0.0796181336045265,0.12085212767124198
124,Georgia_2017,125,4.28599977493286,0.950612664222717,0.649546980857849,0.309410035610199,0.25166663527488703,0.0540088154375553
125,Congo (Kinshasa)_2017,126,4.2800002098083505,0.0921023488044739,0.191407024860382,0.235961347818375,0.0602413564920425,0.246455833315849
126,Mali_2017,127,4.19000005722046,0.476180493831635,0.16936567425727803,0.306613743305206,0.10497024655342098,0.183354198932648
127,Ivory Coast_2017,128,4.17999982833862,0.6030489206314089,0.0486421696841717,0.4477061927318571,0.130061775445938,0.201237469911575
128,Cambodia_2017,129,4.1680002212524405,0.6017650961875921,0.429783403873444,0.633375823497772,0.0681059509515762,0.385922968387604
129,Sudan_2017,130,4.138999938964839,0.6595166921615601,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586
130,Ghana_2017,131,4.11999988555908,0.667224824428558,0.29563772678375205,0.423026293516159,0.0253363698720932,0.25692394375801103
131,Ukraine_2017,132,4.09600019454956,0.89465194940567,0.575903952121735,0.12297477573156401,0.0230294708162546,0.270061463117599
132,Uganda_2017,133,4.08099985122681,0.381430715322495,0.21763260662555703,0.443185955286026,0.057069718837738,0.32576605677604703
133,Burkina Faso_2017,134,4.03200006484985,0.35022771358490007,0.21584425866603896,0.32436785101890603,0.12032810598611803,0.250864684581757
134,Niger_2017,135,4.02799987792969,0.16192533075809498,0.26850500702858,0.36365869641304,0.13857294619083402,0.22867384552955602
135,Malawi_2017,136,3.97000002861023,0.233442038297653,0.315089583396912,0.466914653778076,0.0727116540074348,0.28717046976089505
136,Chad_2017,137,3.9360001087188703,0.43801298737525896,0.0411347150802612,0.16234202682972002,0.0535818822681904,0.21611385047435802
137,Zimbabwe_2017,138,3.875,0.37584653496742204,0.19676375389099102,0.336384207010269,0.0953753814101219,0.189143493771553
138,Lesotho_2017,139,3.80800008773804,0.521021246910095,0.0,0.390661299228668,0.119094640016556,0.157497271895409
139,Angola_2017,140,3.79500007629395,0.8584281802177429,0.0498686656355858,0.0,0.0697203353047371,0.09792649000883098
140,Afghanistan_2017,141,3.7939999103546103,0.401477217674255,0.18074677884578697,0.106179520487785,0.0611578300595284,0.311870932579041
141,Botswana_2017,142,3.7660000324249303,1.12209415435791,0.34175550937652605,0.505196332931519,0.0985831990838051,0.0993484482169151
142,Benin_2017,143,3.65700006484985,0.43108540773391707,0.20993021130561804,0.42596277594566295,0.0609290152788162,0.207948461174965
143,Madagascar_2017,144,3.64400005340576,0.305808693170547,0.375223308801651,0.18919676542282102,0.0672319754958153,0.208732530474663
144,Haiti_2017,145,3.6029999256133998,0.368610262870789,0.277321130037308,0.0303698573261499,0.0998721495270729,0.48920378088951094
145,Yemen_2017,146,3.59299993515015,0.5916834473609921,0.310080915689468,0.24946372210979503,0.0567674227058887,0.104125209152699
146,South Sudan_2017,147,3.5910000801086404,0.39724862575531,0.163486003875732,0.147062435746193,0.116793513298035,0.285670816898346
147,Liberia_2017,148,3.5329999923706095,0.11904179304838199,0.229918196797371,0.33288118243217496,0.0389482490718365,0.26654988527298
148,Guinea_2017,149,3.50699996948242,0.24454993009567302,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792
149,Togo_2017,150,3.4949998855590803,0.30544471740722695,0.247105568647385,0.38042613863945,0.0956650152802467,0.19689615070819896
150,Rwanda_2017,151,3.47099995613098,0.368745893239975,0.326424807310104,0.5818438529968261,0.455220013856888,0.25275602936744695
151,Syria_2017,152,3.46199989318848,0.777153134346008,0.5005333423614501,0.0815394446253777,0.15134713053703303,0.49366372823715204
152,Tanzania_2017,153,3.34899997711182,0.511135876178741,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946
153,Burundi_2017,154,2.90499997138977,0.09162256866693501,0.151610791683197,0.0599007532000542,0.0841479450464249,0.20443518459796897
154,Central African Republic_2017,155,2.69300007820129,0.0,0.0187726859003305,0.270842045545578,0.0565650761127472,0.280876487493515
